Time,Container,From,To,CTMType
11/30/2021 20:11,MSKU1811414,RTG27,EE5_590_E_4,CheToStack
11/30/2021 20:11,MEDU7785161,RTG21,CC1_110_C_3,CheToStack
11/30/2021 20:11,SDCU1996552,RTG16,MM6_646_E_3,CheToStack
11/30/2021 20:12,S0025372247,RTG25,DD6_702_C_3,CheToStack
11/30/2021 20:12,TGHU9699088,RTG23,213837,CheToTruck
11/30/2021 20:12,MEDU8694894,RTG21,CC1_110_C_4,CheToStack
11/30/2021 20:13,KOCU5064447,RTG25,104422,CheToTruck
11/30/2021 20:13,TGBU4819682,RTG26,EE2_286_C_3,CheToStack
11/30/2021 20:14,S0025372274,RTG20,CC2_360_E_3,CheToStack
11/30/2021 20:14,TCNU3535233,RTG27,348882,CheToTruck
11/30/2021 20:14,MEDU4636436,RTG24,DD3_440_C_4,CheToStack
11/30/2021 20:15,TEMU9021150,RTG23,EE1_108_F_1,CheToStack
11/30/2021 20:15,TLLU7573084,RTG27,EE5_590_B_1,CheToStack
11/30/2021 20:15,S0025372311,RTG25,DD6_696_A_3,CheToStack
11/30/2021 20:16,CAIU9039089,RTG24,177920,CheToTruck
11/30/2021 20:16,MEDU9542962,RTG20,Unknown,CheToTruck
11/30/2021 20:16,MSMU5819939,RTG23,EE1_108_F_2,CheToStack
11/30/2021 20:17,CAIU9932580,RTG25,180847,CheToTruck
11/30/2021 20:17,TRHU8290538,RTG26,EE2_286_C_4,CheToStack
11/30/2021 20:18,S0025372333,RTG28,CC5_522_D_2,CheToStack
11/30/2021 20:18,TTNU5604948,RTG23,355757,CheToTruck
11/30/2021 20:19,CAAU5856447,RTG28,79055,CheToTruck
11/30/2021 20:20,SMCU1135790,RTG25,223965,CheToTruck
11/30/2021 20:21,FFAU1691105,RTG16,MM6_646_E_4,CheToStack
11/30/2021 20:21,MSDU7733083,RTG21,CC1_190_B_3,CheToStack
11/30/2021 20:22,TRHU7184207,RTG23,EE1_112_D_3,CheToStack
11/30/2021 20:22,S0025372401,RTG21,CC1_190_B_4,CheToStack
11/30/2021 20:22,TEMU9312622,RTG16,UTR20222,CheToTruck
11/30/2021 20:22,MEDU7124768,RTG24,330431,CheToTruck
11/30/2021 20:22,TCNU3181844,RTG26,EE2_332_A_2,CheToStack
11/30/2021 20:23,GATU8490583,RTG23,EE1_112_D_3,CheToStack
11/30/2021 20:23,FFAU3059319,RTG28,CC5_492_F_3,CheToStack
11/30/2021 20:23,FFAU1691105,RTG16,MM6_646_F_1,CheToStack
11/30/2021 20:23,TTNU9659070,RTG25,DD6_684_D_2,CheToStack
11/30/2021 20:24,SEGU6232743,RTG21,303198,CheToTruck
11/30/2021 20:24,MSCU4391131,RTG25,DD6_684_D_3,CheToStack
11/30/2021 20:24,PONU7862260,RTG16,MM6_646_F_2,CheToStack
11/30/2021 20:24,CAIU7218932,RTG28,CC5_492_F_3,CheToStack
11/30/2021 20:24,S0025372441,RTG24,153198,CheToTruck
11/30/2021 20:25,KOCU4594041,RTG28,CC5_492_E_4,CheToStack
11/30/2021 20:25,MSCU9563568,RTG20,86778,CheToTruck
11/30/2021 20:25,FBLU0043962,RTG26,EE2_332_E_1,CheToStack
11/30/2021 20:26,BMOU5170357,RTG25,DD6_684_C_2,CheToStack
11/30/2021 20:26,MSMU7428928,RTG23,EE1_112_D_4,CheToStack
11/30/2021 20:26,MEDU7329310,RTG27,329029,CheToTruck
11/30/2021 20:27,S0025372475,RTG25,201423,CheToTruck
11/30/2021 20:27,FCIU7397651,RTG23,EE1_112_E_5,CheToStack
11/30/2021 20:27,SLSU6160481,RTG28,332471,CheToTruck
11/30/2021 20:27,HASU4134597,RTG24,DD5_496_F_1,CheToStack
11/30/2021 20:28,PONU8006090,RTG24,DD5_496_F_2,CheToStack
11/30/2021 20:29,TRHU5013530,RTG26,83201,CheToTruck
11/30/2021 20:29,SMCU1035065,RTG27,EE6_666_D_1,CheToStack
11/30/2021 20:29,MSDU4157425,RTG23,EE1_112_A_1,CheToStack
11/30/2021 20:30,MSDU4157425,RTG23,EE1_112_A_1,CheToStack
11/30/2021 20:31,KOCU4069932,RTG25,DD6_640_C_2,CheToStack
11/30/2021 20:31,MEDU4491266,RTG21,Unknown,CheToTruck
11/30/2021 20:31,MSMU5611117,RTG27,163600,CheToTruck
11/30/2021 20:31,TEMU6211639,RTG28,CC5_530_C_3,CheToStack
11/30/2021 20:31,MSDU7370840,RTG22,MM5_564_B_1,CheToStack
11/30/2021 20:31,FCIU7397651,RTG23,EE1_112_C_1,CheToStack
11/30/2021 20:32,TCNU4107121,RTG25,106765,CheToTruck
11/30/2021 20:33,S0025372553,RTG21,CC1_132_E_3,CheToStack
11/30/2021 20:33,SMCU1061866,RTG22,349270,CheToTruck
11/30/2021 20:33,MEDU7631274,RTG28,CC5_530_F_2,CheToStack
11/30/2021 20:34,KOCU4621635,RTG25,312110,CheToTruck
11/30/2021 20:34,MSKU1490546,RTG24,DD5_496_C_3,CheToStack
11/30/2021 20:35,YMLU8458082,RTG27,223091,CheToTruck
11/30/2021 20:35,TGHU9138873,RTG22,MM5_572_D_1,CheToStack
11/30/2021 20:35,MSKU8595298,RTG24,DD5_496_C_4,CheToStack
11/30/2021 20:36,SMCU1127407,RTG21,CC1_158_D_1,CheToStack
11/30/2021 20:36,MEDU4968235,RTG23,EE1_182_E_2,CheToStack
11/30/2021 20:36,S0025372601,RTG24,96955,CheToTruck
11/30/2021 20:36,MSMU5613510,RTG22,MM5_572_D_2,CheToStack
11/30/2021 20:36,SDCU1996552,RTG16,121807,CheToTruck
11/30/2021 20:36,MSMU6589785,RTG20,CC2_336_A_1,CheToStack
11/30/2021 20:37,HDMU3603479,RTG25,228131,CheToTruck
11/30/2021 20:37,FFAU4160777,RTG28,CC5_530_F_3,CheToStack
11/30/2021 20:37,BMOU4242529,RTG21,CC1_158_D_2,CheToStack
11/30/2021 20:37,MSMU8576344,RTG26,EE2_336_B_3,CheToStack
11/30/2021 20:38,MSMU6180082,RTG28,CC5_530_F_4,CheToStack
11/30/2021 20:38,TGHU8653098,RTG22,202137,CheToTruck
11/30/2021 20:38,S0025372617,RTG23,EE1_182_E_3,CheToStack
11/30/2021 20:39,MEDU7180376,RTG21,CC1_158_D_3,CheToStack
11/30/2021 20:39,HDMU4775554,RTG25,DD6_624_B_3,CheToStack
11/30/2021 20:39,HDMU5590914,RTG28,CC5_530_C_4,CheToStack
11/30/2021 20:39,TCLU9856085,RTG20,CC2_336_A_2,CheToStack
11/30/2021 20:40,MSKU8315524,RTG26,EE2_336_C_3,CheToStack
11/30/2021 20:40,TRHU7073883,RTG23,EE1_182_A_1,CheToStack
11/30/2021 20:40,S0025369974,RTG24,DD3_456_B_3,CheToStack
11/30/2021 20:40,S0025372641,RTG21,CC1_158_E_3,CheToStack
11/30/2021 20:41,TLLU7938120,RTG28,Unknown,CheToTruck
11/30/2021 20:41,HAMU1332750,RTG25,DD6_624_E_1,CheToStack
11/30/2021 20:41,BMOU6755958,RTG24,DD3_456_B_4,CheToStack
11/30/2021 20:41,GESU6007244,RTG22,208504,CheToTruck
11/30/2021 20:41,S0025372659,RTG21,CC1_158_D_4,CheToStack
11/30/2021 20:41,TCLU9167321,RTG26,EE2_336_C_4,CheToStack
11/30/2021 20:42,FFAU4145140,RTG24,DD3_456_D_2,CheToStack
11/30/2021 20:42,S0025372654,RTG20,360839,CheToTruck
11/30/2021 20:43,MSMU6228041,RTG27,178909,CheToTruck
11/30/2021 20:44,MSMU6486869,RTG23,EE1_190_A_1,CheToStack
11/30/2021 20:44,S0025372702,RTG16,MM6_665_D_1,CheToStack
11/30/2021 20:45,CAAU5847321,RTG25,329906,CheToTruck
11/30/2021 20:45,MRSU5208924,RTG22,329762,CheToTruck
11/30/2021 20:45,S0025372705,RTG26,EE2_340_B_3,CheToStack
11/30/2021 20:46,S0025372713,RTG23,EE1_190_C_4,CheToStack
11/30/2021 20:46,S0025372727,RTG21,CC1_238_E_3,CheToStack
11/30/2021 20:46,S0025372719,RTG16,347101,CheToTruck
11/30/2021 20:46,S0025372729,RTG28,258973,CheToTruck
11/30/2021 20:47,HDMU5593106,RTG25,359897,CheToTruck
11/30/2021 20:47,TRHU7436675,RTG23,EE1_190_A_1,CheToStack
11/30/2021 20:47,MSKU9746779,RTG24,DD3_390_A_3,CheToStack
11/30/2021 20:47,S0025372734,RTG21,CC1_238_A_2,CheToStack
11/30/2021 20:47,CAIU6177058,RTG16,MM6_665_E_1,CheToStack
11/30/2021 20:48,CAAU5863683,RTG24,DD3_390_C_3,CheToStack
11/30/2021 20:48,SUDU6773326,RTG26,EE2_340_D_4,CheToStack
11/30/2021 20:49,TCLU9804585,RTG21,CC1_238_A_3,CheToStack
11/30/2021 20:49,HAMU1332750,RTG25,DD6_624_A_2,CheToStack
11/30/2021 20:49,S0025372702,RTG16,MM6_665_E_2,CheToStack
11/30/2021 20:49,MEDU1773857,RTG28,CC5_547_B_1,CheToStack
11/30/2021 20:50,HDMU4775554,RTG25,DD6_624_A_3,CheToStack
11/30/2021 20:50,INKU6727447,RTG24,DD3_376_B_4,CheToStack
11/30/2021 20:50,BMOU2743120,RTG28,CC5_547_B_2,CheToStack
11/30/2021 20:51,MSKU1536164,RTG21,261329,CheToTruck
11/30/2021 20:51,MSMU6226434,RTG27,180341,CheToTruck
11/30/2021 20:52,TCLU5803507,RTG24,323559,CheToTruck
11/30/2021 20:52,BMOU4590503,RTG25,DD6_624_A_3,CheToStack
11/30/2021 20:52,TGHU6640527,RTG20,CC2_290_B_3,CheToStack
11/30/2021 20:52,CXDU1894862,RTG26,EE2_340_E_3,CheToStack
11/30/2021 20:52,MEDU7995471,RTG28,90498,CheToTruck
11/30/2021 20:54,FFAU2021704,RTG23,EE1_226_F_2,CheToStack
11/30/2021 20:54,MSMU5613634,RTG20,CC2_290_A_1,CheToStack
11/30/2021 20:55,MSMU6489087,RTG23,EE1_226_D_2,CheToStack
11/30/2021 20:56,S0025372830,RTG26,EE2_344_B_3,CheToStack
11/30/2021 20:56,S0025371396,RTG23,EE1_226_D_3,CheToStack
11/30/2021 20:56,S0025372834,RTG21,Unknown,CheToTruck
11/30/2021 20:57,S0025372838,RTG16,UTR05049,CheToTruck
11/30/2021 20:57,YMLU5152890,RTG27,328448,CheToTruck
11/30/2021 20:57,SMCU1085261,RTG25,DD6_624_A_4,CheToStack
11/30/2021 20:57,HMMU6169111,RTG28,353299,CheToTruck
11/30/2021 20:57,MEDU4909504,RTG24,DD2_268_E_2,CheToStack
11/30/2021 20:58,MEDU7522648,RTG20,168102,CheToTruck
11/30/2021 20:58,TCLU5890076,RTG23,EE1_226_A_1,CheToStack
11/30/2021 20:59,FFAU4138794,RTG24,227116,CheToTruck
11/30/2021 20:59,S0025372862,RTG26,EE2_344_D_2,CheToStack
11/30/2021 20:59,MSMU7100190,RTG22,201178,CheToTruck
11/30/2021 21:00,S0025372876,RTG16,MM6_646_E_3,CheToStack
11/30/2021 21:00,S0025372878,RTG21,109220,CheToTruck
11/30/2021 21:01,S0025372892,RTG23,EE1_226_E_1,CheToStack
11/30/2021 21:02,MRKU3670801,RTG27,EE5_570_F_3,CheToStack
11/30/2021 21:02,MSMU6251761,RTG26,EE2_344_D_3,CheToStack
11/30/2021 21:02,S0025372909,RTG27,EE5_570_D_3,CheToStack
11/30/2021 21:03,S0025372911,RTG26,EE2_344_D_4,CheToStack
11/30/2021 21:03,S0025372905,RTG21,205932,CheToTruck
11/30/2021 21:03,S0025370894,RTG24,DD2_264_F_1,CheToStack
11/30/2021 21:03,YMMU6328859,RTG27,331076,CheToTruck
11/30/2021 21:04,S0025370879,RTG24,DD2_264_E_2,CheToStack
11/30/2021 21:04,MSMU5112530,RTG28,CC5_534_C_2,CheToStack
11/30/2021 21:05,MRKU3670801,RTG27,EE5_570_C_2,CheToStack
11/30/2021 21:05,MEDU8990176,RTG24,DD2_264_E_3,CheToStack
11/30/2021 21:05,S0025372927,RTG25,DD6_628_A_2,CheToStack
11/30/2021 21:06,MSMU7149688,RTG28,331776,CheToTruck
11/30/2021 21:06,MRSU5189866,RTG27,EE5_570_E_3,CheToStack
11/30/2021 21:06,TRHU4262311,RTG23,EE1_226_D_4,CheToStack
11/30/2021 21:07,S0025370827,RTG24,123125,CheToTruck
11/30/2021 21:07,MSMU6475268,RTG23,EE1_226_B_2,CheToStack
11/30/2021 21:07,HDMU3417936,RTG25,DD6_628_A_3,CheToStack
11/30/2021 21:07,GLDU7690655,RTG27,226126,CheToTruck
11/30/2021 21:08,MSMU6475268,RTG23,EE1_226_C_4,CheToStack
11/30/2021 21:08,MEDU8990176,RTG24,DD2_264_D_1,CheToStack
11/30/2021 21:08,GAOU6180580,RTG28,CC5_522_A_1,CheToStack
11/30/2021 21:08,S0025372943,RTG21,CC2_290_B_2,CheToStack
11/30/2021 21:09,TCLU7790230,RTG20,CC3_448_D_1,CheToStack
11/30/2021 21:09,TCLU5936984,RTG25,DD6_628_A_4,CheToStack
11/30/2021 21:09,S0025372951,RTG21,CC2_290_B_3,CheToStack
11/30/2021 21:09,S0025372946,RTG23,115601,CheToTruck
11/30/2021 21:09,S0025372937,RTG26,EE2_352_F_2,CheToStack
11/30/2021 21:09,GAOU6692458,RTG28,CC5_524_E_3,CheToStack
11/30/2021 21:10,S0025370894,RTG24,DD2_264_D_2,CheToStack
11/30/2021 21:10,S0025372955,RTG21,168102,CheToTruck
11/30/2021 21:11,BEAU6283311,RTG25,DD6_628_C_2,CheToStack
11/30/2021 21:11,MSKU1979645,RTG28,CC5_522_E_4,CheToStack
11/30/2021 21:11,FFAU2021704,RTG23,2948,CheToTruck
11/30/2021 21:11,S0025370879,RTG24,DD2_264_D_3,CheToStack
11/30/2021 21:12,FCIU8706797,RTG27,EE6_624_F_3,CheToStack
11/30/2021 21:12,S0025372969,RTG24,DD2_264_D_4,CheToStack
11/30/2021 21:12,KOCU5050417,RTG25,DD6_628_C_3,CheToStack
11/30/2021 21:13,MRKU4935295,RTG28,DM-A5253588,CheToTruck
11/30/2021 21:13,S0025372958,RTG20,104662,CheToTruck
11/30/2021 21:13,MSMU5746431,RTG26,EE2_356_B_2,CheToStack
11/30/2021 21:13,MSMU5610450,RTG27,EE6_624_F_4,CheToStack
11/30/2021 21:14,TGHU9615636,RTG23,359701,CheToTruck
11/30/2021 21:14,CAIU8353644,RTG27,359548,CheToTruck
11/30/2021 21:14,MEDU4909504,RTG24,DD2_268_D_3,CheToStack
11/30/2021 21:15,FFAU4148010,RTG26,EE2_356_B_3,CheToStack
11/30/2021 21:15,MSMU7830644,RTG24,DD2_268_D_4,CheToStack
11/30/2021 21:16,CNIU2154405,RTG25,DD6_632_B_2,CheToStack
11/30/2021 21:16,MSMU8641938,RTG23,EE1_222_D_2,CheToStack
11/30/2021 21:16,TLLU7944082,RTG27,EE6_612_F_3,CheToStack
11/30/2021 21:17,GLDU3137908,RTG21,CC1_199_B_4,CheToStack
11/30/2021 21:17,TGBU7481156,RTG27,EE6_612_D_4,CheToStack
11/30/2021 21:18,MSMU5246349,RTG23,EE1_222_D_3,CheToStack
11/30/2021 21:18,BEAU5480867,RTG25,DD6_632_B_3,CheToStack
11/30/2021 21:18,DFSU6445717,RTG27,89965,CheToTruck
11/30/2021 21:18,UESU2349520,RTG21,178388,CheToTruck
11/30/2021 21:20,GAOU6014656,RTG25,DD6_632_B_4,CheToStack
11/30/2021 21:20,MEDU7520692,RTG26,EE2_356_C_4,CheToStack
11/30/2021 21:20,MSMU6605269,RTG23,320150,CheToTruck
11/30/2021 21:21,FBLU0114710,RTG22,MM3_458_B_3,CheToStack
11/30/2021 21:21,TCLU1822670,RTG25,DD6_632_A_4,CheToStack
11/30/2021 21:21,CAIU4041150,RTG21,CC1_190_C_2,CheToStack
11/30/2021 21:21,S0025373019,RTG24,DD3_380_D_4,CheToStack
11/30/2021 21:22,CAAU5609914,RTG22,MM3_458_B_4,CheToStack
11/30/2021 21:22,PONU1843685,RTG27,EE6_658_C_2,CheToStack
11/30/2021 21:23,MSMU6229006,RTG23,EE1_236_F_1,CheToStack
11/30/2021 21:23,FFAU4063479,RTG21,348329,CheToTruck
11/30/2021 21:23,MSMU8893605,RTG20,CC5_482_D_4,CheToStack
11/30/2021 21:23,SMCU1272806,RTG27,EE6_658_C_3,CheToStack
11/30/2021 21:23,SUDU8998023,RTG22,355804,CheToTruck
11/30/2021 21:24,MSCU4599871,RTG24,DD3_376_D_3,CheToStack
11/30/2021 21:24,MSMU8886015,RTG23,126424,CheToTruck
11/30/2021 21:25,FBLU4072697,RTG27,344911,CheToTruck
11/30/2021 21:25,MSMU6432733,RTG24,DD3_376_D_4,CheToStack
11/30/2021 21:25,CAAU5609914,RTG22,124436,CheToTruck
11/30/2021 21:25,S0025373039,RTG20,126208,CheToTruck
11/30/2021 21:26,MSDU8067823,RTG23,EE1_230_F_1,CheToStack
11/30/2021 21:27,TRLU8944093,RTG24,DD3_383_A_4,CheToStack
11/30/2021 21:27,CAIU9838700,RTG25,DD6_716_B_3,CheToStack
11/30/2021 21:28,MSCU5712431,RTG23,322767,CheToTruck
11/30/2021 21:29,MAGU2374920,RTG26,EE2_279_D_2,CheToStack
11/30/2021 21:29,MSDU8067823,RTG23,EE1_230_E_3,CheToStack
11/30/2021 21:30,FSCU9291138,RTG21,Unknown,CheToTruck
11/30/2021 21:30,SUDU9802881,RTG25,DD6_716_F_1,CheToStack
11/30/2021 21:31,TCKU3847108,RTG26,EE2_279_D_3,CheToStack
11/30/2021 21:32,TRHU7796563,RTG21,Unknown,CheToTruck
11/30/2021 21:33,DRYU2496470,RTG24,DD2_283_E_1,CheToStack
11/30/2021 21:33,S0025373112,RTG28,353397,CheToTruck
11/30/2021 21:33,S0025373106,RTG26,EE2_279_D_4,CheToStack
11/30/2021 21:34,TGHU0488680,RTG24,DD2_283_D_4,CheToStack
11/30/2021 21:35,AMFU8843617,RTG23,EE1_226_B_1,CheToStack
11/30/2021 21:35,CRSU1221173,RTG24,256526,CheToTruck
11/30/2021 21:35,S0025373140,RTG21,CC2_278_D_3,CheToStack
11/30/2021 21:36,S0025372892,RTG23,EE1_226_B_2,CheToStack
11/30/2021 21:36,MSDU1128953,RTG26,323687,CheToTruck
11/30/2021 21:37,MSMU6257271,RTG21,Unknown,CheToTruck
11/30/2021 21:37,S0025373166,RTG20,CC3_415_F_1,CheToStack
11/30/2021 21:38,HDMU4734806,RTG25,DD6_612_B_1,CheToStack
11/30/2021 21:38,S0025373177,RTG23,EE1_226_B_3,CheToStack
11/30/2021 21:38,S0025373178,RTG21,CC2_278_E_2,CheToStack
11/30/2021 21:38,TCNU2374514,RTG24,89900,CheToTruck
11/30/2021 21:39,S0025373190,RTG21,CC2_278_E_3,CheToStack
11/30/2021 21:40,MSMU8075208,RTG25,DD6_612_B_2,CheToStack
11/30/2021 21:40,S0025373202,RTG21,CC2_278_D_4,CheToStack
11/30/2021 21:42,MSMU5792376,RTG26,EE2_308_C_5,CheToStack
11/30/2021 21:47,MEDU8308034,RTG26,205462,CheToTruck
11/30/2021 21:49,MSMU5792376,RTG26,EE2_308_B_2,CheToStack
11/30/2021 23:20,HASU5033560,RTG22,173164,CheToTruck
11/30/2021 23:20,S0025373583,RTG16,MM6_642_B_2,CheToStack
11/30/2021 23:21,S0025373582,RTG27,226383,CheToTruck
11/30/2021 23:21,TRHU7640328,RTG16,MM6_642_B_3,CheToStack
11/30/2021 23:22,MSMU6585352,RTG26,EE2_324_C_3,CheToStack
11/30/2021 23:22,MSMU5615827,RTG22,MM3_446_B_4,CheToStack
11/30/2021 23:22,CAXU9047379,RTG28,218772,CheToTruck
11/30/2021 23:22,GLDU7384629,RTG24,DD2_304_D_1,CheToStack
11/30/2021 23:22,KKFU9108036,RTG25,228644,CheToTruck
11/30/2021 23:23,MRKU4592895,RTG16,322385,CheToTruck
11/30/2021 23:23,MSMU6340010,RTG22,MM3_446_E_4,CheToStack
11/30/2021 23:23,MSMU6488455,RTG27,EE5_546_F_1,CheToStack
11/30/2021 23:24,GLDU9838931,RTG24,346723,CheToTruck
11/30/2021 23:24,S0025373602,RTG26,318970,CheToTruck
11/30/2021 23:25,BMOU3048458,RTG27,327752,CheToTruck
11/30/2021 23:25,MSMU6328333,RTG22,312105,CheToTruck
11/30/2021 23:26,TTNU4645156,RTG24,DD2_304_B_3,CheToStack
11/30/2021 23:26,MSKU6973995,RTG28,317697,CheToTruck
11/30/2021 23:26,S0025373626,RTG16,MM6_646_B_2,CheToStack
11/30/2021 23:26,MSMU6340010,RTG22,MM3_446_A_1,CheToStack
11/30/2021 23:27,S0025373633,RTG21,CC1_234_B_2,CheToStack
11/30/2021 23:27,TCLU4622910,RTG24,346555,CheToTruck
11/30/2021 23:28,PONU7862260,RTG16,MM6_646_B_3,CheToStack
11/30/2021 23:28,MEDU6214424,RTG27,318812,CheToTruck
11/30/2021 23:28,TEMU7234942,RTG25,228574,CheToTruck
11/30/2021 23:28,S0025373641,RTG21,180684,CheToTruck
11/30/2021 23:29,FCIU9021025,RTG28,CC5_538_A_1,CheToStack
11/30/2021 23:29,MSDU1458024,RTG22,MM3_443_F_2,CheToStack
11/30/2021 23:29,FFAU1691105,RTG16,79236,CheToTruck
11/30/2021 23:29,MEDU7169103,RTG26,179370,CheToTruck
11/30/2021 23:29,S0025373166,RTG20,CC3_415_F_1,CheToStack
11/30/2021 23:30,MEDU2879524,RTG22,MM3_443_D_4,CheToStack
11/30/2021 23:30,MSDU7001945,RTG24,DD2_316_E_3,CheToStack
11/30/2021 23:31,S0025373663,RTG21,CC1_227_D_1,CheToStack
11/30/2021 23:31,TEMU1868636,RTG22,Unknown,CheToTruck
11/30/2021 23:31,TGHU2257232,RTG21,CC1_227_D_2,CheToStack
11/30/2021 23:32,MSCU4928719,RTG24,DD2_316_F_1,CheToStack
11/30/2021 23:32,FFAU2634732,RTG23,Unknown,CheToTruck
11/30/2021 23:33,MEDU4954479,RTG27,EE5_502_F_4,CheToStack
11/30/2021 23:33,GIPU4368687,RTG16,345138,CheToTruck
11/30/2021 23:33,S0025373681,RTG21,352616,CheToTruck
11/30/2021 23:33,S0025373683,RTG28,254387,CheToTruck
11/30/2021 23:33,GLDU3195340,RTG22,MM3_433_A_4,CheToStack
11/30/2021 23:34,TGHU9372182,RTG27,EE5_502_F_6,CheToStack
11/30/2021 23:34,BMOU5923358,RTG24,DD2_316_F_2,CheToStack
11/30/2021 23:34,MEDU6762290,RTG22,316515,CheToTruck
11/30/2021 23:35,TGBU6481948,RTG20,360129,CheToTruck
11/30/2021 23:35,S0025373696,RTG25,DD6_652_B_2,CheToStack
11/30/2021 23:35,SMCU1213188,RTG26,EE2_316_E_3,CheToStack
11/30/2021 23:36,S0025369551,RTG23,EE1_128_F_3,CheToStack
11/30/2021 23:36,MSDU7501154,RTG27,EE5_502_B_4,CheToStack
11/30/2021 23:36,TRLU7013985,RTG25,DD6_652_B_3,CheToStack
11/30/2021 23:36,TXGU5464770,RTG24,106764,CheToTruck
11/30/2021 23:37,KOCU4116680,RTG22,MM3_436_B_3,CheToStack
11/30/2021 23:37,S0025372401,RTG21,CC1_190_C_3,CheToStack
11/30/2021 23:37,SMCU1106127,RTG28,CC5_544_A_1,CheToStack
11/30/2021 23:37,MSMU6301435,RTG25,Unknown,CheToTruck
11/30/2021 23:38,MEDU8942516,RTG23,EE1_128_B_1,CheToStack
11/30/2021 23:38,MSDU7733083,RTG21,CC1_190_C_4,CheToStack
11/30/2021 23:38,BMOU5184772,RTG22,MM3_436_B_4,CheToStack
11/30/2021 23:38,SMCU1019697,RTG26,EE2_316_E_4,CheToStack
11/30/2021 23:39,DRYU9554618,RTG27,359403,CheToTruck
11/30/2021 23:39,MSDU4001725,RTG21,Unknown,CheToTruck
11/30/2021 23:39,HLXU6532770,RTG22,4653,CheToTruck
11/30/2021 23:40,S0025373734,RTG24,DD2_316_C_1,CheToStack
11/30/2021 23:41,S0025373747,RTG23,EE1_128_C_3,CheToStack
11/30/2021 23:41,S0025373751,RTG16,MM6_614_A_3,CheToStack
11/30/2021 23:42,PONU7837720,RTG28,CC5_538_C_1,CheToStack
11/30/2021 23:42,S0025373758,RTG23,225973,CheToTruck
11/30/2021 23:42,SMCU1144410,RTG25,DD6_612_B_3,CheToStack
11/30/2021 23:42,S0025373757,RTG20,CC2_356_E_4,CheToStack
11/30/2021 23:42,MSMU6589105,RTG26,EE2_316_F_1,CheToStack
11/30/2021 23:42,TGHU9372182,RTG27,EE5_502_D_1,CheToStack
11/30/2021 23:42,S0025373762,RTG16,MM6_614_A_4,CheToStack
11/30/2021 23:42,TCNU1263310,RTG22,MM3_414_C_3,CheToStack
11/30/2021 23:43,S0025373765,RTG28,CC5_538_B_2,CheToStack
11/30/2021 23:44,BMOU4751017,RTG16,MM6_614_B_5,CheToStack
11/30/2021 23:44,FCIU8609077,RTG23,EE1_128_D_3,CheToStack
11/30/2021 23:44,MEDU7416646,RTG22,321387,CheToTruck
11/30/2021 23:44,CAIU7481851,RTG25,DD6_612_B_4,CheToStack
11/30/2021 23:44,MSDU7501154,RTG27,EE5_502_D_2,CheToStack
11/30/2021 23:44,S0025373777,RTG28,CC5_538_C_2,CheToStack
11/30/2021 23:44,S0025373772,RTG20,CC2_356_B_3,CheToStack
11/30/2021 23:45,S0025373785,RTG23,EE1_128_D_4,CheToStack
11/30/2021 23:46,MEDU4954479,RTG27,EE5_502_D_3,CheToStack
11/30/2021 23:46,MEDU4602610,RTG26,UTR05049,CheToTruck
11/30/2021 23:46,MSCU4591675,RTG25,DD6_612_C_4,CheToStack
11/30/2021 23:46,S0025373793,RTG21,Unknown,CheToTruck
11/30/2021 23:46,MEDU4108948,RTG28,Unknown,CheToTruck
11/30/2021 23:46,S0025373797,RTG23,347729,CheToTruck
11/30/2021 23:46,CAIU7544482,RTG16,348926,CheToTruck
11/30/2021 23:47,MSDU1458024,RTG22,255560,CheToTruck
11/30/2021 23:47,S0025373797,RTG23,EE1_128_C_1,CheToStack
11/30/2021 23:48,S0025373803,RTG20,CC2_356_C_1,CheToStack
11/30/2021 23:48,BMOU4751017,RTG16,MM6_614_C_1,CheToStack
11/30/2021 23:49,S0025373785,RTG23,EE1_128_C_2,CheToStack
11/30/2021 23:49,TCLU5366182,RTG22,111849,CheToTruck
11/30/2021 23:49,TRHU7812622,RTG25,DD6_616_A_2,CheToStack
11/30/2021 23:50,FCIU8609077,RTG23,EE1_128_B_2,CheToStack
11/30/2021 23:50,S0025373762,RTG16,MM6_614_C_2,CheToStack
11/30/2021 23:50,TGHU9352020,RTG24,DD2_316_C_2,CheToStack
11/30/2021 23:51,S0025373831,RTG21,90364,CheToTruck
11/30/2021 23:51,BMOU5634102,RTG23,EE1_128_C_3,CheToStack
11/30/2021 23:51,MRSU4942595,RTG27,351486,CheToTruck
11/30/2021 23:51,S0025373834,RTG25,DD6_616_A_3,CheToStack
11/30/2021 23:51,CAIU4795890,RTG28,273599,CheToTruck
11/30/2021 23:52,CAIU7426746,RTG24,Unknown,CheToTruck
11/30/2021 23:52,SMCU1019697,RTG26,EE2_316_C_1,CheToStack
11/30/2021 23:52,MEDU8880461,RTG21,90364,CheToTruck
11/30/2021 23:52,S0025373847,RTG16,MM6_620_B_1,CheToStack
11/30/2021 23:53,MSMU8397020,RTG23,347729,CheToTruck
11/30/2021 23:53,S0025373757,RTG20,CC2_356_C_2,CheToStack
11/30/2021 23:53,MSMU5743957,RTG27,216502,CheToTruck
11/30/2021 23:54,S0025373857,RTG22,86378,CheToTruck
11/30/2021 23:54,MRKU5757602,RTG16,MM6_620_C_2,CheToStack
11/30/2021 23:54,TEMU8193025,RTG28,CC5_496_D_1,CheToStack
11/30/2021 23:55,HASU4753293,RTG16,MM6_620_D_4,CheToStack
